recordId,source,labelQuality,labelStrength,sourceRecordId,adLibraryId,metaAdId,advertiserId,advertiserName,campaignId,adsetId,platforms,platformPositions,country,geoScope,measurementScope,measurementStart,measurementEnd,startDate,endDate,activeDays,creativeType,ctaType,landingDomain,landingUrl,adText,headline,description,reachLow,reachHigh,reach,impressionsLow,impressionsHigh,impressions,frequency,weakFrequencyLow,weakFrequencyHigh,spend,spendLow,spendHigh,spendCurrency,isLabelAligned,alignmentNotes,qualityFlags,retrievedAt
public-meta-968234571514350-DE-2024-05-23-2024-06-06,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,968234571514350,968234571514350,,335025196350585,Dein X zählt,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2024-05-23,2024-06-06,2024-05-23,2024-06-06,15,VIDEO,LEARN_MORE,voteswiper.org,https://www.voteswiper.org/de,"35 Parteien treten in Deutschland zur Europawahl an. Da kann man schon mal den Überblick verlieren. Aber keine Sorge: Tools wie der @voteswiper helfen dir dabei, die richtige Wahlentscheidung zu treffen. Jetzt ausprobieren – und am 9. Juni für ein offenes und demokratisches Europa stimmen!",,,1000000,,,450000,500000,,,,0.5,,2500,3000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.603Z
public-meta-3196435817154910-DE-2024-05-13-2024-06-10,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,3196435817154910,3196435817154910,,106516184465027,DieBasis,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2024-05-13,2024-06-10,2024-05-13,2024-06-10,29,UNKNOWN,WATCH_MORE,diebasisbewegt.eu,https://diebasisbewegt.eu/,{{product.brand}},{{product.name}},{{product.description}},1000000,,,450000,500000,,,,0.5,,2500,3000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.604Z
public-meta-1149336870309161-DE-2025-02-20-2025-02-22,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1149336870309161,1149336870309161,,460370383826099,Robert Habeck,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-02-20,2025-02-22,2025-02-20,2025-02-22,3,VIDEO,LEARN_MORE,habeck2025.de,http://www.habeck2025.de/,"Wir müssen Kompromisse wieder als Stärke begreifen. Politik bedeutet, Lösungen zu finden, nicht nur Probleme zu beklagen. Beides gehört zusammen: der Konflikt – aber auch der Konsens. Daran können wir alle mitarbeiten. Denn: Demokratie ist kein Zuschauersport. Für Veränderung ist aber eines wichtig: Wählen gehen!",,,1000000,,,450000,500000,,,,0.5,,3000,3500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.604Z
public-meta-700756787567557-DE-2021-09-17-2021-09-26,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,700756787567557,700756787567557,,2010920999000602,Fridays for Future Deutschland,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2021-09-17,2021-09-26,2021-09-17,2021-09-26,10,VIDEO,LEARN_MORE,fridaysforfuture.de,https://fridaysforfuture.de/wahlen/bundestagswahl/?so=fb&pk_campaign=WAHL-09-21&pk_kwd=t015_WAHL-09-21_ALL_ALL_18-30-broad_FB-IG_ALL_ALL_16x9_Spot_Psycho.mp4&pk_medium=FB&pk_group=ADs,"Du bist Dir noch nicht so ganz sicher, welche Partei Dein Kreuz bekommen soll oder willst einfach mal sehen, welche Partei am ehesten Deinem politischen Standpunkt in Sachen Klima entspricht? Dann klick Dich unbedingt durch den Klima-Wahlcheck!",Du zählst. 🌍 Geh wählen!,"für eine 1,5°C-kompatible Politik.",1000000,,,450000,500000,,,,0.5,,7000,8000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.604Z
public-meta-428794884881194-DE-2021-03-19-2021-07-04,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,428794884881194,428794884881194,,101011128446841,Projekt CLP,,,"[""FACEBOOK""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2021-03-19,2021-07-04,2021-03-19,2021-07-04,108,IMAGE,LEARN_MORE,projekt-clp.de,https://projekt-clp.de/,"Wir sammeln 10.000 Unterstützerunterschriften für die Gründung einer neuen Partei. Trage dich ein! Beweisen wir gemeinsam, dass eine innovative & idealistische Politik auf Basis von christdemokratisch-liberalen Ideen möglich ist.

Du bist skeptisch? Dann besuche uns auf unserer Webseite und finde heraus, was wir besser machen möchten als bestehende Parteien. Unterstütze unser Projekt und teile unsere Idee mit deinen Freunden und Bekannten!",Jetzt Unterstützer werden,Unterstütze das Projekt CLP und werde einer von 10.000 Gründern einer christdemokratisch-liberalen Plattform für idealistische & innovative Politik.,1000000,,,450000,500000,,,,0.5,,3000,3500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.604Z
public-meta-2077821815996363-DE-2025-02-21-2025-02-24,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,2077821815996363,2077821815996363,,142603625775614,Die Linke Sachsen,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-02-21,2025-02-24,2025-02-21,2025-02-24,4,UNKNOWN,,dielinke-sachsen.de,http://www.dielinke-sachsen.de/,{{product.brand}},{{product.name}},,1000000,,,450000,500000,,,,0.5,,2000,2500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.604Z
public-meta-473720248388079-DE-2024-05-24-2024-06-07,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,473720248388079,473720248388079,,293240477198971,Familien-Partei-Deutschlands,,,"[""FACEBOOK""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2024-05-24,2024-06-07,2024-05-24,2024-06-07,15,IMAGE,LEARN_MORE,waehlefamilie.de,http://www.waehlefamilie.de/,"🇪🇺 Deine Wahl am 09. Juni 🇪🇺

Wir sind auf vielen Ebenen bereits ein Aktivposten im Europaparlament und stärken u.a. die Familien.

Unser Grundsatz für unser Europa ist, dass nur aus starken Familien ein starkes Europa entsteht, dass sich in dieser globalen Welt behaupten kann! 

Die Familien-Partei setzt sich dafür ein, dass Europa zukünftig sozialer und gesundheitspolitisch ausgestaltet wird. 

🇪🇺 Deine Wahl am 09. Juni 🇪🇺",Familien-Partei Deutschlands | Partei,"Wir betreiben Familienpolitik als Grundlage aller Politikbereiche und bedienen nicht eine einzelne Thematik und sehen unsere politische Chance als Kleinpartei neben dem direkten Mitwirken in den Volksvertretungen auch in der Einflussnahme auf die Programme und Entscheidungen der großen Parteien, in...",1000000,,,450000,500000,,,,0.5,,2500,3000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.604Z
public-meta-280996046441604-DE-2020-06-24-2020-06-28,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,280996046441604,280996046441604,,78502295414,CDU,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2020-06-24,2020-06-28,2020-06-24,2020-06-28,5,VIDEO,LEARN_MORE,mitmachen.cdu.de,http://mitmachen.cdu.de/kickoff2030,"120 Sekunden für die CDU zum 75. Geburtstag 🎂. Wir erinnern an 75 Jahre Verantwortung, 50 Jahre Regierung, 5 Bundeskanzler und eine Partei. Und wir wollen gemeinsam – auch mit Ihnen – weiter an einer guten Zukunft arbeiten. Sehen Sie hier den Film zu unserem Geburtstag 👇",#75JahreCDU 🎂,,1000000,,,450000,500000,,,,0.5,,1500,2000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.604Z
public-meta-332254698785585-DE-2022-04-05-2022-04-18,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,332254698785585,332254698785585,,150480805043795,DIE LINKE. NRW,,,"[""FACEBOOK""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2022-04-05,2022-04-18,2022-04-05,2022-04-18,14,VIDEO,LEARN_MORE,wahl2022.dielinke-nrw.de,https://wahl2022.dielinke-nrw.de/,"Keine soziale Gerechtigkeit hier ohne DIE LINKE im Landtag! Warum, erfahrt ihr im Spot. Jetzt weitersagen! #machsgerecht",Gerechtigkeit in NRW braucht DIE LINKE.,Ungerechtigkeit streichen!,1000000,,,450000,500000,,,,0.5,,800,899,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.604Z
public-meta-1128889075385371-DE-2025-02-17-2025-02-24,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1128889075385371,1128889075385371,,164629470060120,Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit,,,"[""FACEBOOK""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-02-17,2025-02-24,2025-02-17,2025-02-24,8,VIDEO,LEARN_MORE,facebook.com,https://www.facebook.com/BSW.Bund,"Warum Deine Zweitstimme wichtig ist?

Ganz einfach: Die Zweitstimme ist der zentrale Schlüssel für den Einzug des BSW in den Bundestag!

👉 Ihr findet die Zweitstimme auf der rechten Seite des Wahlzettels. Zum Teil etwas weiter unten. Auf der linken Seite des Wahlzettels kannst Du mit deiner Erststimme einen Wahlkreis-Kandidaten wählen. Da wir als junge Partei noch nicht überall Direktkandidaten haben, findest Du das BSW dort häufig nicht.

Aber keine Sorge! Deine Zweitstimme (rechte Seite) entscheidet, wie stark wir im Bundestag vertreten sind – und die ist entscheidend! 

💡 Wichtig zu wissen:

✅ Du kannst auch nur Deine Zweitstimme abgeben. Ein Kreuz genügt – der Stimmzettel bleibt gültig.

🚫 Kein zusätzlicher Text oder mehr als 2 Kreuze – sonst wird deine Stimme ungültig.

💪 Verschenke Deine Stimme nicht! Überzeuge Freunde, Nachbarn, Familie und Kollegen, auch ihre Stimme nicht für ein Weiter-so zu verschenken.

Zweitstimme ist Sahra-Stimme - für Frieden, Vernunft und Gerechtigkeit.

 
#BTW2025 #Bundestagswahl2025 #BSW #UnserLandVerdientMehr",Warum Deine Zweitstimme wichtig ist?,,1000000,,,450000,500000,,,,0.5,,800,899,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.604Z
public-meta-788715403351981-DE-2024-05-14-2024-05-28,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,788715403351981,788715403351981,,106516184465027,DieBasis,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2024-05-14,2024-05-28,2024-05-14,2024-05-28,15,IMAGE,LEARN_MORE,wahl.diebasis.eu,https://wahl.diebasis.eu/umfrage/,{{product.brand}},{{product.name}},{{product.description}},1000000,,,450000,500000,,,,0.5,,2500,3000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.604Z
public-meta-966409895145533-DE-2025-02-19-2025-02-23,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,966409895145533,966409895145533,,331832984040,LichtBlick,,,"[""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-02-19,2025-02-23,2025-02-19,2025-02-23,5,VIDEO,LEARN_MORE,lichtblick.de,https://www.lichtblick.de/energiepolitik/,"📢 Am Sonntag ist #Bundestagswahl – Eure Stimme entscheidet! ‼️

#Demokratie lebt davon, dass wir mitbestimmen. Ob Erst-, Last-Minute- oder unentschlossene Wähler*innen – jede einzelne Stimme zählt und ist wichtig! All votes count in! 👩🏼‍🤝‍👨🏾

Aktuellen Umfragen zufolge sind knapp 27% der Wähler*innen noch unentschieden – oder wollen gar nicht wählen gehen. 😱 Die Folge: Jede nicht abgegebene Stimme stärkt automatisch diejenigen, die ihr vielleicht gar nicht im Parlament sehen wollt. 😱

Sorry Leute: Nicht zu wählen, ist einfach keine Option! Eine geringe Wahlbeteiligung hat schwerwiegende Nachteile: 

❌ Populistische Parteien gewinnen an Einfluss.
❌ Eure Interessen bleiben ungehört.
❌ Das Wahlergebnis wird verzerrt.

Stellt euch vor: 100 Menschen dürfen wählen. 25 wählen eine extreme Partei. 💡 

🗳️ Gehen nur 50 Menschen wählen, sind das 50% der Stimmen für diese Partei! 😨
🗳️ Gehen alle 100 wählen, sind es nur 25%.

Sprich: Je mehr Menschen wählen, desto demokratischer ist das Ergebnis! ✔

Es gibt vielleicht Gründe, nicht zur Wahl zu gehen: Politikverdrossenheit, Zeitmangel, Krankheit, schlechtes Wetter. Fair enough. Aber wollt ihr die Entscheidung über die Zukunft anderen überlassen? Wir auch nicht. 😉

Unsere Werte wie #Meinungsfreiheit, Gleichheit und #Vielfalt sind nicht selbstverständlich – sie brauchen euch! 💚

📢 Also: Trag die Botschaft weiter. Motiviert eure Freund*innen und eure Familien. Und geht am Sonntag wählen! ✅ ✏️ 📩

#BTW25 #GehtWählen #JedeStimmeZählt

Quelle: Statista",,,1000000,,,450000,500000,,,,0.5,,600,699,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.604Z
public-meta-283915831379133-DE-2024-05-29-2024-06-03,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,283915831379133,283915831379133,,499613946840551,PdH I Partei der Humanisten,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2024-05-29,2024-06-03,2024-05-29,2024-06-03,6,IMAGE,LEARN_MORE,pdh.eu,http://pdh.eu/eu242,"Freiheit möchten wir auch im Netz! Daher lehnen wir Maßnahmen wie Uploadfilter und Geoblocking entschieden ab.

Dazu planen wir eine Verkürzung der Schutzfrist des Urheberrechts nach dem Tod und vereinheitlichen das Urheber- und Zitatrecht in den EU-Staaten.

#neuerpolitikstil #pdh4europe #europawahl #europabewegen #europaparlament #demokratie #freiheit #liberal #politik #brüssel",PdH I Partei der Humanisten,,1000000,,,450000,500000,,,,0.5,,3000,3500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.604Z
public-meta-1150302456501131-DE-2025-02-06-2025-02-24,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1150302456501131,1150302456501131,,156304484388194,Die Linke Berlin,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-02-06,2025-02-24,2025-02-06,2025-02-24,19,VIDEO,LEARN_MORE,dielinke.berlin,https://dielinke.berlin/start,"➡️ Am 23. Februar wird gewählt und es braucht eine starke soziale Opposition im Bundestag, die konsequent für eine gerechte Gesellschaft einsteht. 🤝

Wir kämpfen auch nach der Wahl für dich. ❤️‍🔥 Wir legen uns mit dir gegen die Reichen und Konzerne an  und wir bringen die anderen Parteien dazu, sozialere Politik zu machen. Denn alle anderen wollen regieren, wir wollen verändern.  🙌

Am 23. Februar: beide Stimmen für Die Linke! Insbesondere in Treptow-Köpenick, wo Gregor Gysi erneut zur Wahl steht. 

PS: Wer zu Ende schaut, erfährt ein kleines Geheimnis, auf dass sich Gregor Gysi jetzt schon freut. 😌 Damit sein Wunsch in Erfüllung geht...muss Gregor in den Bundestag! 😎","Wer eine linke Kraft im Bundestag will, muss Die Linke wählen. 🚩",,1000000,,,450000,500000,,,,0.5,,600,699,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.604Z
public-meta-1050889772345591-DE-2021-09-01-2021-09-16,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,1050889772345591,1050889772345591,,134209407129787,Volt Deutschland,,,"[""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2021-09-01,2021-09-16,2021-09-01,2021-09-16,16,VIDEO,LEARN_MORE,voltdeutschland.org,https://www.voltdeutschland.org/?utm_source=ig&utm_medium=reach&utm_campaign=btw21&utm_term=+wk1w&utm_content=wws1,Die Zeit ist reif für eine neue Generation in der Politik und im Bundestag. Die Generation Europa ist vereint durch Vielfalt und gemeinsame Werte.,,,100000,500000,,450000,500000,,,0.9,5,,1000,1500,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.604Z
public-meta-280872005016673-DE-2024-05-23-2024-06-09,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,280872005016673,280872005016673,,147245511963527,DGB,,,"[""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2024-05-23,2024-06-09,2024-05-23,2024-06-09,18,VIDEO,LEARN_MORE,dgb.de,https://www.dgb.de/mitmachen/kampagnen/europawahl/,,,,1000000,,,450000,500000,,,,0.5,,800,899,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.604Z
public-meta-930087989202701-DE-2025-06-13-2025-10-01,PUBLIC_META_AD_LIBRARY,PUBLIC_META_DISCLOSED,WEAK_RANGE,930087989202701,930087989202701,,313744767921,der Freitag,,,"[""FACEBOOK"",""INSTAGRAM""]",[],DE,EU_DE,PUBLIC_META_AD_LIBRARY_POLITICAL_AND_ISSUE_ADS,2025-06-13,2025-10-01,2025-06-13,2025-10-01,111,IMAGE,GET_OFFER,fb.me,http://fb.me/,{{product.brand}},{{product.name}},{{product.description}},1000000,,,400000,450000,,,,0.45,,4500,5000,EUR,true,"[""Reach and impressions were collected from the same public Meta Ad Library ad row."",""Reach source path: reachEstimate"",""Impressions source path: impressionsWithIndex.impressionsText"",""Impressions are a public range, so the row remains a weak/range label.""]","{""audienceStatus"":""META_DISCLOSED"",""audiencePath"":""reachEstimate"",""impressionsStatus"":""META_DISCLOSED"",""impressionsPath"":""impressionsWithIndex.impressionsText"",""sourceUrl"":""https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=DE&search_type=keyword_unordered&media_type=all&q=partei""}",2026-08-10T12:35:35.604Z
